Position_z,Position_y,Position_x,Velocity_z,Velocity_y,Velocity_x,Velocity_length,skip
16,14,76,-2.178884,-5.206322,17.990826,18.85532138,3
18,14,76,5.586143,-2.277192,3.86334,7.163518198,0
20,14,76,3.411935,-0.205648,0.413287,3.443021593,1
22,14,76,2.179941,0.3291,-0.074217,2.205891597,2
24,14,76,1.484705,0.386518,-0.284643,1.56037391,3
26,14,76,1.084317,0.279726,-0.331687,1.167906785,0
28,14,76,0.874575,0.157957,-0.335239,0.949851058,1
0,16,76,-0.574128,0.110778,-0.36779,0.690770736,2
2,16,76,-0.684958,0.304299,-0.350315,0.827336656,3
4,16,76,-0.895436,0.491857,-0.427205,1.107354076,0
6,16,76,-1.338907,0.693798,-0.695658,1.660713001,1
8,16,76,-2.246442,0.799958,-1.343514,2.737053951,2
10,16,76,-4.221631,0.312877,-0.676559,4.286932749,3
12,16,76,-7.221845,0.049309,4.595197,8.55998318,0
14,16,76,0.324066,18.891579,0,18.89435831,1
16,16,76,-0.32449,1.090252,19.149309,19.18306488,2
18,16,76,7.222321,0.154644,0.617969,7.250360065,3
20,16,76,4.221473,0.722593,-1.441672,4.51900355,0
22,16,76,2.246054,0.834277,-0.969843,2.584835029,1
24,16,76,1.338531,0.624614,-0.481528,1.553601333,2
26,16,76,0.895152,0.405104,-0.373151,1.05102237,3
28,16,76,0.684643,0.202039,-0.359263,0.7991406,0
0,18,76,-0.413434,0.149807,-0.340024,0.555865209,1
2,18,76,-0.477611,0.321862,-0.370275,0.684697736,2
4,18,76,-0.655611,0.562094,-0.42793,0.963794342,3
6,18,76,-1.029825,0.897238,-1.376531,1.939178474,0
8,18,76,-2.01115,0.493316,-2.393387,3.164867506,1
10,18,76,-3.87378,0.738184,-2.438215,4.636375685,2
12,18,76,-5.91406,2.511438,-0.880303,6.485241698,3
14,18,76,0,0,0,0,0
16,18,76,0,8.599282,4.126328,9.538041396,1
18,18,76,5.91242,1.169557,-1.901502,6.319832568,2
20,18,76,3.873217,0.338949,-2.495305,4.619874825,3
22,18,76,2.010698,0.784005,-1.90416,2.878088879,0
24,18,76,1.029485,0.772153,-0.824571,1.528390315,1
26,18,76,0.655351,0.444006,-0.38532,0.880396367,2
28,18,76,0.477299,0.221703,-0.35157,0.632904432,3
0,20,76,-0.297639,0.180109,-0.315541,0.469674727,0
2,20,76,-0.329385,0.301182,-0.347809,0.565841122,1
4,20,76,-0.417788,0.492669,-0.383316,0.751132953,2
6,20,76,-0.579104,0.276174,-1.24155,1.397526359,3
8,20,76,-1.491508,-0.275353,-2.422966,2.858527528,0
10,20,76,-2.889446,0.168701,-3.019304,4.18252972,1
12,20,76,-4.724613,0.946885,-3.770944,6.118707204,2
14,20,76,0,0,2.310979,2.310979,3
16,20,76,0,4.349943,-4.241555,6.075589924,0
18,20,76,4.723079,0.672529,-3.514919,5.92574266,1
20,20,76,2.888887,-0.123297,-2.983439,4.154729656,2
22,20,76,1.49113,-0.042885,-1.80508,2.341713391,3
24,20,76,0.578823,0.632389,-0.462931,0.974298221,0
26,20,76,0.417508,0.388551,-0.357248,0.672986585,1
28,20,76,0.329095,0.230271,-0.327321,0.518138292,2
0,22,76,-0.213799,0.195702,-0.294869,0.413469482,3
2,22,76,-0.239865,0.278289,-0.307096,0.478840202,0
4,22,76,-0.267305,0.379758,-0.329456,0.569393851,1
6,22,76,-0.262008,-0.058331,-0.248434,0.365746018,2
8,22,76,-0.811457,-0.682312,-0.996379,1.454916919,3
10,22,76,-1.650614,-0.206233,-2.054774,2.64370097,0
12,22,76,-2.998437,1.181454,-2.838161,4.294370252,1
14,22,76,-5.262917,16.60597,-3.929908,17.85779135,2
16,22,76,5.263988,3.856197,-3.336059,7.328650259,3
18,22,76,2.99835,0.199351,-2.637504,3.998283493,0
20,22,76,1.650342,-0.599601,-1.584947,2.365419005,1
22,22,76,0.811176,-0.399021,-0.49523,1.030765257,2
24,22,76,0.261758,0.455905,-0.316953,0.613861404,3
26,22,76,0.267016,0.316435,-0.311406,0.518075622,0
28,22,76,0.239644,0.234251,-0.298211,0.448589543,1
0,24,76,-0.144291,0.209098,-0.270835,0.371340091,2
2,24,76,-0.16614,0.279469,-0.278823,0.428307935,3
4,24,76,-0.203234,0.340493,-0.280749,0.485859592,0
6,24,76,-0.198531,0.348392,-0.256692,0.476111674,1
8,24,76,-0.308961,-0.027149,-0.164181,0.350926443,2
10,24,76,-0.776903,-0.311015,-0.040167,0.837807848,3
12,24,76,-1.10991,0.468466,-0.337696,1.251159138,0
14,24,76,-0.707844,2.355023,-0.435056,2.497288566,1
16,24,76,0.708218,1.427611,-0.373768,1.636871535,2
18,24,76,1.109973,-0.272257,-0.026467,1.143181716,3
20,24,76,0.776761,-0.324763,-0.072653,0.845048588,0
22,24,76,0.308752,0.129105,-0.206417,0.393196994,1
24,24,76,0.198312,0.357607,-0.277004,0.493904476,2
26,24,76,0.203026,0.307483,-0.271617,0.457756646,3
28,24,76,0.165973,0.240279,-0.271931,0.399033211,0
0,26,76,-0.088021,0.228133,-0.249421,0.349289561,1
2,26,76,-0.106194,0.284876,-0.257012,0.398103842,2
4,26,76,-0.13743,0.350109,-0.258881,0.456599046,3
6,26,76,-0.180221,0.389448,-0.246387,0.49482917,0
8,26,76,-0.206732,0.450342,-0.213177,0.539435325,1
10,26,76,-0.297327,0.618792,-0.156763,0.704188556,2
12,26,76,-0.313575,0.794869,-0.104007,0.860792347,3
14,26,76,-0.191126,1.19921,-0.091375,1.217777961,0
16,26,76,0.191223,1.045799,-0.092453,1.067150103,1
18,26,76,0.313561,0.763391,-0.125778,0.834809215,2
20,26,76,0.297223,0.483698,-0.183395,0.596606229,3
22,26,76,0.206612,0.406172,-0.245757,0.517745802,0
24,26,76,0.180074,0.37565,-0.244103,0.48283107,1
26,26,76,0.13728,0.308322,-0.253435,0.422063447,2
28,26,76,0.106075,0.252532,-0.252758,0.372707557,3
0,28,76,-0.039528,0.244283,-0.234126,0.340663515,0
2,28,76,-0.054807,0.293706,-0.242809,0.384997704,1
4,28,76,-0.083445,0.351864,-0.244414,0.436473992,2
6,28,76,-0.109222,0.411532,-0.240072,0.488797092,3
8,28,76,-0.143819,0.467341,-0.228221,0.53960758,0
10,28,76,-0.161831,0.579504,-0.220915,0.640950541,1
12,28,76,-0.150608,0.727062,-0.212247,0.77223747,2
14,28,76,-0.06754,0.844491,-0.206611,0.872017664,3
16,28,76,0.067571,0.799053,-0.208607,0.828594242,0
18,28,76,0.150608,0.651294,-0.219556,0.703613162,1
20,28,76,0.161795,0.518231,-0.230732,0.589896811,2
22,28,76,0.143747,0.445951,-0.232336,0.522987104,3
24,28,76,0.109134,0.371752,-0.24042,0.455973196,0
26,28,76,0.083364,0.317731,-0.243331,0.408793983,1
28,28,76,0.054729,0.266433,-0.238097,0.361485807,2
0,0,78,-0.918427,0.515483,-0.275982,1.088759359,3
2,0,78,-0.908457,0.54923,-0.040994,1.062369155,0
4,0,78,-0.847539,0.576587,0.159321,1.037380406,1
6,0,78,-0.740486,0.593462,0.315073,0.999893823,2
8,0,78,-0.596799,0.603605,0.426932,0.950146818,3
10,0,78,-0.431391,0.600957,0.500914,0.893399321,0
12,0,78,-0.258899,0.595159,0.538919,0.843609279,1
14,0,78,-0.085316,0.588466,0.563179,0.81898818,2
16,0,78,0.085133,0.591566,0.556474,0.816615744,3
18,0,78,0.258718,0.597652,0.523804,0.835759264,0
20,0,78,0.431212,0.602878,0.46738,0.876270356,1
22,0,78,0.596623,0.600021,0.372903,0.92468419,2
24,0,78,0.740313,0.587005,0.243451,0.975657008,3
26,0,78,0.84737,0.566402,0.065867,1.021364579,0
28,0,78,0.908298,0.534665,-0.152754,1.064990941,1
0,2,78,-0.886464,0.454238,-0.347093,1.054809999,2
2,2,78,-0.878564,0.483209,-0.137237,1.012027487,3
4,2,78,-0.8269,0.501378,0.039925,0.967852011,0
6,2,78,-0.727856,0.511343,0.199231,0.911558562,1
8,2,78,-0.59578,0.511417,0.319212,0.847583304,2
10,2,78,-0.4356,0.506027,0.381802,0.769144624,3
12,2,78,-0.263389,0.502368,0.396152,0.691869771,0
14,2,78,-0.089491,0.494511,0.385741,0.633518656,1
16,2,78,0.089381,0.495981,0.389453,0.636914244,2
18,2,78,0.263269,0.505074,0.394563,0.692885469,3
20,2,78,0.435467,0.5091,0.35706,0.759148313,0
22,2,78,0.595632,0.514539,0.266211,0.830900811,1
24,2,78,0.727698,0.505384,0.12177,0.894307162,2
26,2,78,0.826736,0.490835,-0.042822,0.9624163,3
28,2,78,0.878398,0.467622,-0.236148,1.022750829,0
0,4,78,-0.863381,0.329262,-0.376517,0.997800214,1
2,4,78,-0.863034,0.346666,-0.189315,0.949128637,2
4,4,78,-0.82155,0.351732,0.006892,0.893704259,3
6,4,78,-0.749218,0.323381,0.189767,0.837803316,0
8,4,78,-0.625451,0.281673,0.323958,0.758602279,1
10,4,78,-0.462264,0.241606,0.364197,0.63616108,2
12,4,78,-0.268852,0.233223,0.352373,0.500840391,3
14,4,78,-0.086194,0.239359,0.326717,0.414084695,0
16,4,78,0.086138,0.237197,0.334897,0.419330624,1
18,4,78,0.268786,0.231994,0.357389,0.503779741,2
20,4,78,0.46217,0.2608,0.348308,0.634772567,3
22,4,78,0.625328,0.300964,0.26257,0.741995581,0
24,4,78,0.749068,0.341351,0.104558,0.829792594,1
26,4,78,0.821387,0.348542,-0.094991,0.897319018,2
28,4,78,0.862862,0.338486,-0.280255,0.968321469,3
0,6,78,-0.842951,0.213961,-0.372668,0.946164434,0
2,6,78,-0.856586,0.225296,-0.184721,0.904776056,1
4,6,78,-0.855758,0.197137,0.03115,0.878723548,2
6,6,78,-0.815023,0.129337,0.241667,0.859879927,3
8,6,78,-0.71157,0.034655,0.399502,0.81678313,0
10,6,78,-0.513473,-0.030463,0.470127,0.696851428,1
12,6,78,-0.301397,-0.084508,0.466008,0.561377956,2
14,6,78,-0.097668,-0.107424,0.446689,0.469691406,3
16,6,78,0.097656,-0.097544,0.454051,0.474566999,0
18,6,78,0.301369,-0.054304,0.470723,0.561562411,1
20,6,78,0.513425,0.005586,0.437665,0.674675541,2
22,6,78,0.711466,0.086225,0.322553,0.785912882,3
24,6,78,0.814876,0.165764,0.125586,0.840994912,0
26,6,78,0.855576,0.218777,-0.079301,0.886657948,1
28,6,78,0.8564,0.224498,-0.283696,0.929679371,2
0,8,78,-0.823554,0.127266,-0.343555,0.901369993,3
2,8,78,-0.858462,0.134586,-0.154614,0.882596106,0
4,8,78,-0.914266,0.08976,0.069775,0.921307618,1
6,8,78,-0.921641,-0.005663,0.298648,0.968836844,2
8,8,78,-0.84598,-0.150303,0.544852,1.017416755,3
10,8,78,-0.661452,-0.321111,0.727647,1.034456949,0
12,8,78,-0.420656,-0.480805,0.80127,1.024772429,1
14,8,78,-0.145168,-0.564238,0.78632,0.978640594,2
16,8,78,0.145193,-0.533346,0.798157,0.970872576,3
18,8,78,0.42065,-0.403359,0.777788,0.971904871,0
20,8,78,0.661414,-0.225018,0.64503,0.95087606,1
22,8,78,0.845897,-0.063575,0.412877,0.943425107,2
24,8,78,0.921484,0.062703,0.161432,0.93761651,3
26,8,78,0.914067,0.121677,-0.054221,0.923722734,0
28,8,78,0.858259,0.140375,-0.254646,0.906177818,1
0,10,78,-0.792466,0.080089,-0.310866,0.855017122,2
2,10,78,-0.851357,0.104142,-0.125536,0.866841153,3
4,10,78,-0.972165,0.059954,0.077414,0.977083516,0
6,10,78,-1.048121,-0.04394,0.331848,1.100277896,1
8,10,78,-1.050173,-0.235785,0.694464,1.280913012,2
10,10,78,-0.952011,-0.539492,1.09902,1.550877662,3
12,10,78,-0.670838,-0.854962,1.429046,1.795315046,0
14,10,78,-0.232786,-1.012171,1.512751,1.834964589,1
16,10,78,0.232894,-0.956933,1.499944,1.794377994,2
18,10,78,0.67089,-0.705876,1.281673,1.609670773,3
20,10,78,0.951955,-0.36796,0.885833,1.35141148,0
22,10,78,1.050065,-0.112715,0.484728,1.162025133,1
24,10,78,1.047969,0.033528,0.171427,1.062426641,2
26,10,78,0.971949,0.104408,-0.041326,0.978413883,3
28,10,78,0.851134,0.100295,-0.223882,0.885782887,0
0,12,78,-0.730259,0.072491,-0.29363,0.790412379,1
2,12,78,-0.813196,0.129682,-0.127604,0.833299428,2
4,12,78,-1.002894,0.118474,0.043218,1.010791897,3
6,12,78,-1.146689,0.05203,0.294262,1.184986459,0
8,12,78,-1.330338,-0.180096,0.764866,1.545074031,1
10,12,78,-1.434847,-0.648551,1.555624,2.213452132,2
12,12,78,-1.153552,-1.227448,2.708195,3.189299448,3
14,12,78,-0.383242,-1.509091,2.81015,3.212658261,0
16,12,78,0.383468,-1.420363,2.938071,3.285839308,1
18,12,78,1.15371,-0.940911,2.11905,2.589736121,2
20,12,78,1.434803,-0.369819,1.09558,1.842748295,3
22,12,78,1.330172,-0.008806,0.474953,1.412450158,0
24,12,78,1.146512,0.10938,0.127034,1.158702459,1
26,12,78,1.002681,0.148244,-0.054778,1.015059654,2
28,12,78,0.812956,0.108395,-0.218416,0.848735815,3
0,14,78,-0.634242,0.089756,-0.281313,0.699611362,0
2,14,78,-0.727532,0.187417,-0.174277,0.771233049,1
4,14,78,-0.965797,0.245892,-0.03999,0.997409605,2
6,14,78,-1.204775,0.229296,0.159086,1.236676114,3
8,14,78,-1.58802,0.058668,0.666167,1.723086744,0
10,14,78,-2.051616,-0.456508,1.867936,2.811887741,1
12,14,78,-2.012819,-1.348077,4.283059,4.920705876,2
14,14,78,-0.692434,-1.951136,5.657611,6.024529754,3
16,14,78,0.692801,-1.736947,5.194143,5.520514434,0
18,14,78,2.01308,-0.865409,2.94593,3.671502062,1
20,14,78,2.051586,-0.12915,1.132953,2.347182851,2
22,14,78,1.587813,0.192316,0.338755,1.634897708,3
24,14,78,1.20456,0.271903,0.019084,1.235014265,0
26,14,78,0.965595,0.232842,-0.111205,0.99947769,1
28,14,78,0.727282,0.139566,-0.236515,0.777404091,2
0,16,78,-0.52254,0.125213,-0.268818,0.600823988,3
2,16,78,-0.602013,0.245813,-0.233216,0.690820806,0
4,16,78,-0.851849,0.377351,-0.153983,0.944325823,1
6,16,78,-1.157298,0.474345,-0.04193,1.251439157,2
8,16,78,-1.649077,0.510681,0.319629,1.755680134,3
10,16,78,-2.413058,0.327499,1.401772,2.809816586,0
12,16,78,-2.85044,-0.284038,3.404954,4.449651393,1
14,16,78,-1.763008,-1.532607,10.779074,11.02930269,2
16,16,78,1.763824,-0.896777,5.081952,5.453578662,3
18,16,78,2.850529,0.087431,2.367186,3.706309393,0
20,16,78,2.412948,0.457502,0.75186,2.568446922,1
22,16,78,1.64883,0.514164,0.08017,1.72899746,2
24,16,78,1.157072,0.452226,-0.137803,1.249925452,3
26,16,78,0.851653,0.322657,-0.200315,0.932494757,0
28,16,78,0.601756,0.179191,-0.252466,0.676726517,1
0,18,78,-0.410551,0.162976,-0.259445,0.512274349,2
2,18,78,-0.469585,0.284984,-0.263805,0.609359525,3
4,18,78,-0.665592,0.455718,-0.260641,0.847717722,0
6,18,78,-0.934411,0.69191,-0.30768,1.2027179,1
8,18,78,-1.459423,0.955387,-0.271878,1.765388756,2
10,18,78,-2.335381,1.203225,0.096106,2.62887641,3
12,18,78,-3.36976,0.953855,0.705188,3.57245181,0
14,18,78,-4.085268,0.789127,0,4.160785509,1
16,18,78,4.087232,0.277242,2.67669,4.893566992,2
18,18,78,3.369364,1.192594,0.207298,3.580204837,3
20,18,78,2.33512,1.119783,-0.280886,2.60491772,0
22,18,78,1.459142,0.844904,-0.214345,1.699677006,1
24,18,78,0.934198,0.579007,-0.295785,1.138184421,2
26,18,78,0.665376,0.36787,-0.263854,0.804781021,3
28,18,78,0.469336,0.215985,-0.258267,0.577605094,0
0,20,78,-0.308581,0.19171,-0.251491,0.441840108,1
2,20,78,-0.350704,0.30086,-0.262144,0.531252776,2
4,20,78,-0.471453,0.45426,-0.293544,0.717487393,3
6,20,78,-0.617822,0.739316,-0.415727,1.04934318,0
8,20,78,-1.063767,1.160517,-1.106088,1.924014189,1
10,20,78,-2.046539,1.358056,-1.182047,2.725779354,2
12,20,78,-3.86026,1.038875,-0.192869,4.002257736,3
14,20,78,-10.404928,8.602134,8.476183,15.94066856,0
16,20,78,10.406377,0.542238,1.714704,10.56063038,1
18,20,78,3.860043,1.073566,-0.753598,4.076810747,2
20,20,78,2.046261,1.114677,-1.188281,2.615664472,3
22,20,78,1.063507,0.982819,-0.65824,1.59067917,0
24,20,78,0.617613,0.590544,-0.352846,0.924493555,1
26,20,78,0.471203,0.369958,-0.269489,0.656906013,2
28,20,78,0.350498,0.239915,-0.253342,0.494560638,3
0,22,78,-0.219169,0.210548,-0.236839,0.385302768,0
2,22,78,-0.253662,0.301999,-0.240793,0.462092063,1
4,22,78,-0.316094,0.416821,-0.263305,0.585648944,2
6,22,78,-0.35511,0.620305,-0.332756,0.788421182,3
8,22,78,-0.547055,0.514467,-1.072044,1.308901755,0
10,22,78,-1.30383,0.673738,-1.454833,2.066502993,1
12,22,78,-2.26993,1.877865,-1.566715,3.336698226,2
14,22,78,-2.448827,6.264473,-0.733922,6.766019298,3
16,22,78,2.44946,3.319423,-1.170863,4.288279784,0
18,22,78,2.269986,1.243991,-1.306746,2.899643971,1
20,22,78,1.30364,0.500834,-1.329732,1.928341032,2
22,22,78,0.546818,0.813625,-0.650694,1.176604542,3
24,22,78,0.35491,0.516102,-0.293666,0.691781831,0
26,22,78,0.315888,0.348893,-0.244008,0.530142866,1
28,22,78,0.253502,0.253408,-0.237158,0.429793899,2
0,24,78,-0.148722,0.228231,-0.220228,0.350297009,3
2,24,78,-0.170579,0.300259,-0.225942,0.412677174,0
4,24,78,-0.217742,0.390253,-0.229886,0.502550053,1
6,24,78,-0.231417,0.473399,-0.23162,0.575593837,2
8,24,78,-0.133463,0.325132,-0.266375,0.44099754,3
10,24,78,-0.598654,0.077238,-0.577905,0.835659326,0
12,24,78,-0.904845,0.743563,-0.972097,1.522039088,1
14,24,78,-0.576097,1.73034,-0.863369,2.017763688,2
16,24,78,0.576337,1.145397,-0.916193,1.575915048,3
18,24,78,0.904868,0.534312,-0.543672,1.183154535,0
20,24,78,0.59851,0.044409,-0.172962,0.624581646,1
22,24,78,0.133307,0.495924,-0.241047,0.567287428,2
24,24,78,0.231276,0.438136,-0.234238,0.548013853,3
26,24,78,0.217592,0.340344,-0.219867,0.459915008,0
28,24,78,0.170453,0.259911,-0.221471,0.381650831,1
0,26,78,-0.092756,0.242313,-0.209203,0.333294405,2
2,26,78,-0.110121,0.299318,-0.215491,0.384908133,3
4,26,78,-0.135485,0.369938,-0.2171,0.449825209,0
6,26,78,-0.174184,0.426706,-0.208322,0.505782692,1
8,26,78,-0.153177,0.467631,-0.181797,0.524587547,2
10,26,78,-0.122708,0.291852,-0.112437,0.335971609,3
12,26,78,-0.234865,0.363949,-0.010354,0.433275488,0
14,26,78,-0.146697,0.47952,0.119985,0.515612103,1
16,26,78,0.146735,0.322803,0.088456,0.36545506,2
18,26,78,0.234832,0.453607,-0.065096,0.514920254,3
20,26,78,0.122637,0.483042,-0.153824,0.521566132,0
22,26,78,0.153098,0.451297,-0.212296,0.521706403,1
24,26,78,0.174071,0.404518,-0.203565,0.485153826,2
26,26,78,0.135375,0.325118,-0.210725,0.410406055,3
28,26,78,0.110032,0.268428,-0.210652,0.358517639,0
0,28,78,-0.048299,0.254947,-0.203529,0.329779957,1
2,28,78,-0.057786,0.302191,-0.210865,0.372991515,2
4,28,78,-0.081123,0.357225,-0.212077,0.42328158,3
6,28,78,-0.100533,0.418519,-0.206648,0.4774604,0
8,28,78,-0.123106,0.452086,-0.188408,0.50500932,1
10,28,78,-0.116162,0.492303,-0.169206,0.533372782,2
12,28,78,-0.096044,0.567539,-0.143681,0.593269919,3
14,28,78,-0.042115,0.592974,-0.124493,0.607363437,0
16,28,78,0.042131,0.567934,-0.131556,0.584492113,1
18,28,78,0.096041,0.533153,-0.160915,0.565127979,2
20,28,78,0.116133,0.476098,-0.18539,0.523951936,3
22,28,78,0.123046,0.448077,-0.196034,0.504323949,0
24,28,78,0.100465,0.377786,-0.208293,0.442946331,1
26,28,78,0.081064,0.323755,-0.210518,0.39459663,2
28,28,78,0.057726,0.273784,-0.205679,0.34726621,3
0,0,80,-0.704819,0.420915,-0.098703,0.826850375,0
2,0,80,-0.705506,0.444646,0.092068,0.839002561,1
4,0,80,-0.67255,0.459182,0.260857,0.85511285,2
6,0,80,-0.599503,0.462384,0.400873,0.856680788,3
8,0,80,-0.491775,0.457011,0.508812,0.842372457,0
10,0,80,-0.361999,0.448701,0.583689,0.82040765,1
12,0,80,-0.220253,0.440011,0.628922,0.798538632,2
14,0,80,-0.073592,0.435957,0.647207,0.783805581,3
16,0,80,0.073444,0.437866,0.641305,0.779995358,0
18,0,80,0.220106,0.445235,0.610949,0.787362392,1
20,0,80,0.361853,0.454747,0.551716,0.801325759,2
22,0,80,0.491628,0.461811,0.461935,0.817527635,3
24,0,80,0.599359,0.462747,0.33601,0.828413373,0
26,0,80,0.672409,0.454074,0.181393,0.831396705,1
28,0,80,0.705377,0.433729,-0.000879,0.828056961,2
0,2,80,-0.6817,0.376758,-0.164989,0.796167602,3
2,2,80,-0.686596,0.39545,0.019588,0.7925771,0
4,2,80,-0.665429,0.402073,0.17988,0.798007059,1
6,2,80,-0.601908,0.396755,0.307446,0.783728788,2
8,2,80,-0.499195,0.385944,0.404353,0.749432964,3
10,2,80,-0.372551,0.371565,0.473452,0.707821724,0
12,2,80,-0.228504,0.359235,0.516606,0.669436795,1
14,2,80,-0.076848,0.352646,0.53662,0.646703828,2
16,2,80,0.076765,0.354181,0.532151,0.643833622,3
18,2,80,0.228415,0.36258,0.501513,0.659661245,0
20,2,80,0.372448,0.376428,0.447608,0.693374699,1
22,2,80,0.499077,0.388881,0.362117,0.728995889,2
24,2,80,0.601777,0.398996,0.250919,0.764391072,3
26,2,80,0.665293,0.400102,0.104116,0.783285725,0
28,2,80,0.686463,0.387395,-0.071323,0.791450129,1
0,4,80,-0.667379,0.287803,-0.200898,0.754045955,2
2,4,80,-0.681144,0.294764,-0.019213,0.742436599,3
4,4,80,-0.67595,0.28633,0.133233,0.746085989,0
6,4,80,-0.620297,0.267602,0.263264,0.725042849,1
8,4,80,-0.522513,0.241433,0.377122,0.688135693,2
10,4,80,-0.393817,0.213507,0.463257,0.644425416,3
12,4,80,-0.245639,0.188291,0.498301,0.586596885,0
14,4,80,-0.082724,0.176824,0.508362,0.544556618,1
16,4,80,0.082708,0.178027,0.505216,0.542012392,2
18,4,80,0.245603,0.194663,0.488293,0.580210799,3
20,4,80,0.393753,0.220996,0.42993,0.623474508,0
22,4,80,0.522423,0.252199,0.327579,0.666211774,1
24,4,80,0.620183,0.276339,0.200388,0.707916342,2
26,4,80,0.675824,0.292959,0.059726,0.739006258,3
28,4,80,0.681007,0.294584,-0.109586,0.750039571,0
0,6,80,-0.657717,0.20295,-0.210859,0.719890181,1
2,6,80,-0.68236,0.205397,-0.033195,0.713375781,2
4,6,80,-0.697391,0.18721,0.124913,0.732806283,3
6,6,80,-0.654763,0.154606,0.296585,0.735241636,0
8,6,80,-0.574612,0.097926,0.450631,0.736774559,1
10,6,80,-0.445427,0.037093,0.56001,0.716513994,2
12,6,80,-0.277293,-0.001953,0.615662,0.675229532,3
14,6,80,-0.094078,-0.020486,0.639432,0.646640262,0
16,6,80,0.094093,-0.012996,0.631692,0.638793528,1
18,6,80,0.277298,0.014094,0.585821,0.648289338,2
20,6,80,0.445391,0.059773,0.501854,0.673649309,3
22,6,80,0.574534,0.123732,0.369449,0.694184045,0
24,6,80,0.654655,0.17226,0.211426,0.709188008,1
26,6,80,0.697264,0.200799,0.044493,0.726964202,2
28,6,80,0.682221,0.207767,-0.122674,0.723630796,3
0,8,80,-0.645673,0.136005,-0.203166,0.690411042,0
2,8,80,-0.683838,0.141386,-0.031721,0.699021196,1
4,8,80,-0.71938,0.125851,0.152449,0.746047422,2
6,8,80,-0.726808,0.056596,0.363795,0.814739086,3
8,8,80,-0.672978,-0.035991,0.568983,0.882007027,0
10,8,80,-0.545692,-0.148513,0.741619,0.932649243,1
12,8,80,-0.351653,-0.245467,0.869692,0.969679357,2
14,8,80,-0.1233,-0.301954,0.92183,0.977829053,3
16,8,80,0.123345,-0.284329,0.90191,0.953676369,0
18,8,80,0.351682,-0.196368,0.810469,0.905041778,1
20,8,80,0.545692,-0.081354,0.652784,0.854707659,2
22,8,80,0.67292,0.021839,0.459771,0.815283779,3
24,8,80,0.726698,0.095413,0.24174,0.771771891,0
26,8,80,0.719246,0.138102,0.057392,0.734629711,1
28,8,80,0.683694,0.143079,-0.120288,0.70878649,2
0,10,80,-0.623773,0.098146,-0.190264,0.659489031,3
2,10,80,-0.673834,0.116786,-0.033915,0.684719984,0
4,10,80,-0.74783,0.104069,0.181187,0.776472018,1
6,10,80,-0.818539,0.019372,0.421034,0.920679639,2
8,10,80,-0.802155,-0.109167,0.686333,1.061330799,3
10,10,80,-0.709983,-0.278224,0.995345,1.253872451,0
12,10,80,-0.509269,-0.458248,1.268448,1.441633266,1
14,10,80,-0.183803,-0.551824,1.390724,1.507450335,2
16,10,80,0.183883,-0.518775,1.34667,1.454806017,3
18,10,80,0.50931,-0.36978,1.138839,1.301187224,0
20,10,80,0.709975,-0.180314,0.82541,1.103575692,1
22,10,80,0.802112,-0.035462,0.534599,0.964591781,2
24,10,80,0.818435,0.084864,0.291734,0.873010008,3
26,10,80,0.747684,0.111983,0.06122,0.758498151,0
28,10,80,0.673679,0.112154,-0.115903,0.692715974,1
0,12,80,-0.586375,0.086067,-0.180051,0.619404175,2
2,12,80,-0.643003,0.127313,-0.050682,0.657442106,3
4,12,80,-0.764652,0.125629,0.173003,0.793980708,0
6,12,80,-0.901859,0.067164,0.421477,0.997749227,1
8,12,80,-0.954062,-0.069718,0.765725,1.225328395,2
10,12,80,-0.948686,-0.304616,1.301214,1.63888801,3
12,12,80,-0.745795,-0.571214,1.864931,2.088172227,0
14,12,80,-0.276335,-0.716854,2.143744,2.277252517,1
16,12,80,0.276469,-0.664384,2.055055,2.177404937,2
18,12,80,0.745865,-0.436583,1.599708,1.818236783,3
20,12,80,0.948663,-0.172233,1.000424,1.389414939,0
22,12,80,0.953994,0.020433,0.553646,1.103198057,1
24,12,80,0.90177,0.114287,0.288088,0.953543574,2
26,12,80,0.764496,0.132659,0.045344,0.777244249,3
